resident,invader,initial_fraction,mean_final_fraction,std_final_fraction,invasion_rate,mean_generations,n_seeds
Random(p=0.2),Always Defect,0.3,0.1763671875,0.04229214952908516,0.0,50.0,50
Random(p=0.2),Always Defect,0.35,0.15814453125,0.05088325352513001,0.0,50.0,50
Random(p=0.2),Always Defect,0.4,0.16015625,0.047658994358920036,0.0,50.0,50
Random(p=0.2),Always Defect,0.45,0.16380859375,0.044656287216777044,0.0,50.0,50
Random(p=0.2),Always Defect,0.5,0.17431640625,0.04315913386506201,0.0,50.0,50
Random(p=0.2),Always Defect,0.55,0.17521484375,0.03762402945856147,0.0,50.0,50
Random(p=0.2),Always Defect,0.6,0.18310546875,0.04992870385834395,0.0,50.0,50
Random(p=0.2),Always Defect,0.65,0.2175,0.12023242395704882,0.02,49.06,50
Random(p=0.2),Always Defect,0.7,0.2913671875,0.2705407098563407,0.12,44.38,50
Random(p=0.2),Always Defect,0.75,0.36912109375,0.3253825267540371,0.2,40.6,50
Random(p=0.2),Always Defect,0.8,0.50251953125,0.3798961632135067,0.36,32.94,50
Random(p=0.2),Always Defect,0.85,0.71609375,0.3687629267281698,0.62,20.64,50
Random(p=0.2),Always Defect,0.9,0.8984375,0.25508657291773734,0.86,8.92,50
Random(p=0.2),Always Defect,0.95,0.9701953125,0.14858365543064556,0.96,3.36,50
Random(p=0.2),Random(p=0.4),0.01,0.0,0.0,0.0,1.42,50
Random(p=0.2),Random(p=0.4),0.02,0.0,0.0,0.0,2.04,50
Random(p=0.2),Random(p=0.4),0.05,9.765625e-05,0.000690533966002488,0.0,6.16,50
Random(p=0.2),Random(p=0.4),0.1,0.0002734375,0.0019334951048069662,0.0,7.9,50
Random(p=0.2),Random(p=0.4),0.15,0.00095703125,0.006767232866824381,0.0,11.28,50
Random(p=0.2),Random(p=0.4),0.2,0.0052734375,0.015487376212475354,0.0,16.76,50
Random(p=0.2),Random(p=0.4),0.25,0.005234375,0.01466604490265643,0.0,19.94,50
Random(p=0.2),Random(p=0.4),0.3,0.0077734375,0.020416939852876945,0.0,25.16,50
Random(p=0.2),Random(p=0.4),0.35,0.00697265625,0.020847143669096662,0.0,22.78,50
Random(p=0.2),Random(p=0.4),0.4,0.00861328125,0.02551731571018575,0.0,27.94,50
Random(p=0.2),Random(p=0.4),0.45,0.0107421875,0.025085241615318676,0.0,29.26,50
Random(p=0.2),Random(p=0.4),0.5,0.01296875,0.03212466254792043,0.0,32.42,50
Random(p=0.2),Random(p=0.4),0.55,0.025,0.036989076461076985,0.0,36.14,50
Random(p=0.2),Random(p=0.4),0.6,0.02705078125,0.036973419429975715,0.0,39.6,50
Random(p=0.2),Random(p=0.4),0.65,0.0271484375,0.04198175779649245,0.0,43.5,50
Random(p=0.2),Random(p=0.4),0.7,0.05693359375,0.049222043850596836,0.0,47.68,50
Random(p=0.2),Random(p=0.4),0.75,0.05521484375,0.0497924584513701,0.0,47.78,50
Random(p=0.2),Random(p=0.4),0.8,0.06376953125,0.06022917298192078,0.0,47.86,50
Random(p=0.2),Random(p=0.4),0.85,0.05935546875,0.05334872868592592,0.0,47.98,50
Random(p=0.2),Random(p=0.4),0.9,0.081171875,0.059450331613122534,0.0,48.94,50
Random(p=0.2),Random(p=0.4),0.95,0.1324609375,0.07125390631774028,0.0,49.96,50
Random(p=0.2),Random(p=0.6),0.01,0.0,0.0,0.0,1.0,50
Random(p=0.2),Random(p=0.6),0.02,0.0,0.0,0.0,1.0,50
Random(p=0.2),Random(p=0.6),0.05,0.0,0.0,0.0,1.34,50
Random(p=0.2),Random(p=0.6),0.1,0.0,0.0,0.0,1.78,50
Random(p=0.2),Random(p=0.6),0.15,0.0,0.0,0.0,1.8,50
Random(p=0.2),Random(p=0.6),0.2,0.0,0.0,0.0,2.28,50
Random(p=0.2),Random(p=0.6),0.25,0.0,0.0,0.0,2.72,50
Random(p=0.2),Random(p=0.6),0.3,0.0,0.0,0.0,2.94,50
Random(p=0.2),Random(p=0.6),0.35,0.0,0.0,0.0,3.5,50
Random(p=0.2),Random(p=0.6),0.4,0.0,0.0,0.0,3.64,50
Random(p=0.2),Random(p=0.6),0.45,0.0,0.0,0.0,4.9,50
Random(p=0.2),Random(p=0.6),0.5,0.0,0.0,0.0,5.8,50
Random(p=0.2),Random(p=0.6),0.55,0.0,0.0,0.0,6.74,50
Random(p=0.2),Random(p=0.6),0.6,0.0,0.0,0.0,8.0,50
Random(p=0.2),Random(p=0.6),0.65,0.0,0.0,0.0,9.0,50
Random(p=0.2),Random(p=0.6),0.7,0.0,0.0,0.0,11.82,50
Random(p=0.2),Random(p=0.6),0.75,0.0,0.0,0.0,13.0,50
Random(p=0.2),Random(p=0.6),0.8,0.0,0.0,0.0,14.52,50
Random(p=0.2),Random(p=0.6),0.85,0.0,0.0,0.0,17.02,50
Random(p=0.2),Random(p=0.6),0.9,0.0003515625,0.002485922277608957,0.0,21.08,50
Random(p=0.2),Random(p=0.6),0.95,0.0010546875,0.004617893050352054,0.0,25.7,50
Random(p=0.2),Random(p=0.8),0.01,0.0,0.0,0.0,1.0,50
Random(p=0.2),Random(p=0.8),0.02,0.0,0.0,0.0,1.0,50
Random(p=0.2),Random(p=0.8),0.05,0.0,0.0,0.0,1.02,50
Random(p=0.2),Random(p=0.8),0.1,0.0,0.0,0.0,1.02,50
Random(p=0.2),Random(p=0.8),0.15,0.0,0.0,0.0,1.12,50
Random(p=0.2),Random(p=0.8),0.2,0.0,0.0,0.0,1.18,50
Random(p=0.2),Random(p=0.8),0.25,0.0,0.0,0.0,1.28,50
Random(p=0.2),Random(p=0.8),0.3,0.0,0.0,0.0,1.36,50
Random(p=0.2),Random(p=0.8),0.35,0.0,0.0,0.0,1.66,50
Random(p=0.2),Random(p=0.8),0.4,0.0,0.0,0.0,1.92,50
Random(p=0.2),Random(p=0.8),0.45,0.0,0.0,0.0,1.92,50
Random(p=0.2),Random(p=0.8),0.5,0.0,0.0,0.0,2.08,50
Random(p=0.2),Random(p=0.8),0.55,0.0,0.0,0.0,2.08,50
Random(p=0.2),Random(p=0.8),0.6,0.0,0.0,0.0,2.3,50
Random(p=0.2),Random(p=0.8),0.65,0.0,0.0,0.0,2.52,50
Random(p=0.2),Random(p=0.8),0.7,0.0,0.0,0.0,2.92,50
Random(p=0.2),Random(p=0.8),0.75,0.0,0.0,0.0,4.12,50
Random(p=0.2),Random(p=0.8),0.8,0.0,0.0,0.0,4.7,50
Random(p=0.2),Random(p=0.8),0.85,0.0,0.0,0.0,8.12,50
Random(p=0.2),Random(p=0.8),0.9,0.0,0.0,0.0,9.66,50
Random(p=0.2),Random(p=0.8),0.95,0.0,0.0,0.0,13.7,50
Random(p=0.2),Tit-for-Tat,0.01,0.04,0.19794866372215741,0.04,1.82,50
Random(p=0.2),Tit-for-Tat,0.02,0.14,0.3505098327538656,0.14,3.96,50
Random(p=0.2),Tit-for-Tat,0.05,0.64,0.48487322138506117,0.64,12.24,50
Random(p=0.2),Tit-for-Tat,0.1,0.96,0.19794866372215741,0.96,14.1,50
Random(p=0.2),Tit-for-Tat,0.15,1.0,0.0,1.0,10.62,50
Random(p=0.2),Tit-for-Tat,0.2,1.0,0.0,1.0,8.32,50
Random(p=0.2),Tit-for-Tat,0.25,1.0,0.0,1.0,6.84,50
Random(p=0.2),Tit-for-Tat,0.3,1.0,0.0,1.0,5.66,50
Random(p=0.2),Tit-for-Tat,0.35,1.0,0.0,1.0,4.86,50
Random(p=0.2),Tit-for-Tat,0.4,1.0,0.0,1.0,4.28,50
Random(p=0.2),Tit-for-Tat,0.45,1.0,0.0,1.0,3.86,50
Random(p=0.2),Tit-for-Tat,0.5,1.0,0.0,1.0,3.2,50
Random(p=0.2),Tit-for-Tat,0.55,1.0,0.0,1.0,2.98,50
Random(p=0.2),Tit-for-Tat,0.6,1.0,0.0,1.0,2.74,50
Random(p=0.2),Tit-for-Tat,0.65,1.0,0.0,1.0,2.26,50
Random(p=0.2),Tit-for-Tat,0.7,1.0,0.0,1.0,2.04,50
Random(p=0.2),Tit-for-Tat,0.75,1.0,0.0,1.0,2.02,50
Random(p=0.2),Tit-for-Tat,0.8,1.0,0.0,1.0,1.78,50
Random(p=0.2),Tit-for-Tat,0.85,1.0,0.0,1.0,1.38,50
Random(p=0.2),Tit-for-Tat,0.9,1.0,0.0,1.0,1.02,50
Random(p=0.2),Tit-for-Tat,0.95,1.0,0.0,1.0,1.0,50
Random(p=0.4),Always Cooperate,0.01,0.0,0.0,0.0,1.0,50
Random(p=0.4),Always Cooperate,0.02,0.0,0.0,0.0,1.0,50
Random(p=0.4),Always Cooperate,0.05,0.0,0.0,0.0,1.0,50
Random(p=0.4),Always Cooperate,0.1,0.0,0.0,0.0,1.0,50
Random(p=0.4),Always Cooperate,0.15,0.0,0.0,0.0,1.0,50
Random(p=0.4),Always Cooperate,0.2,0.0,0.0,0.0,1.02,50
Random(p=0.4),Always Cooperate,0.25,0.0,0.0,0.0,1.02,50
Random(p=0.4),Always Cooperate,0.3,0.0,0.0,0.0,1.14,50
Random(p=0.4),Always Cooperate,0.35,0.0,0.0,0.0,1.14,50
Random(p=0.4),Always Cooperate,0.4,0.0,0.0,0.0,1.36,50
Random(p=0.4),Always Cooperate,0.45,0.0,0.0,0.0,1.64,50
Random(p=0.4),Always Cooperate,0.5,0.0,0.0,0.0,1.82,50
Random(p=0.4),Always Cooperate,0.55,0.0,0.0,0.0,1.96,50
Random(p=0.4),Always Cooperate,0.6,0.0,0.0,0.0,2.02,50
Random(p=0.4),Always Cooperate,0.65,0.0,0.0,0.0,2.06,50
Random(p=0.4),Always Cooperate,0.7,0.0,0.0,0.0,2.1,50
Random(p=0.4),Always Cooperate,0.75,0.0,0.0,0.0,2.68,50
Random(p=0.4),Always Cooperate,0.8,0.0,0.0,0.0,2.98,50
Random(p=0.4),Always Cooperate,0.85,0.0,0.0,0.0,3.46,50
Random(p=0.4),Always Cooperate,0.9,0.0,0.0,0.0,4.14,50
Random(p=0.4),Always Cooperate,0.95,0.0,0.0,0.0,5.72,50
Random(p=0.4),Always Defect,0.01,0.47666015625,0.05710816351964172,0.3,50.0,50
Random(p=0.4),Always Defect,0.02,0.49685546875,0.052703840277530105,0.48,50.0,50
Random(p=0.4),Always Defect,0.05,0.49908203125,0.04053708419261516,0.46,50.0,50
Random(p=0.4),Always Defect,0.1,0.51314453125,0.046915759576254414,0.62,50.0,50
Random(p=0.4),Always Defect,0.15,0.51837890625,0.05187282282863827,0.58,50.0,50
Random(p=0.4),Always Defect,0.2,0.51037109375,0.060277186080436314,0.54,50.0,50
Random(p=0.4),Always Defect,0.25,0.5070703125,0.050252487128813195,0.5,50.0,50
Random(p=0.4),Always Defect,0.3,0.51130859375,0.06171408586116503,0.54,50.0,50
Random(p=0.4),Always Defect,0.35,0.53103515625,0.07770416639865907,0.68,50.0,50
Random(p=0.4),Always Defect,0.4,0.60109375,0.16016381344136696,0.78,45.82,50
Random(p=0.4),Always Defect,0.45,0.6428515625,0.14202365781897536,0.92,46.6,50
Random(p=0.4),Always Defect,0.5,0.6756640625,0.1753566344372835,0.88,42.06,50
Random(p=0.4),Always Defect,0.55,0.73904296875,0.20629142293363903,0.9,34.48,50
Random(p=0.4),Always Defect,0.6,0.8099609375,0.19719161415971498,0.96,27.72,50
Random(p=0.4),Always Defect,0.65,0.8876953125,0.17318458808175555,1.0,17.9,50
Random(p=0.4),Always Defect,0.7,0.91814453125,0.1583400760393618,1.0,13.76,50
Random(p=0.4),Always Defect,0.75,0.93314453125,0.1499885411978458,0.98,10.76,50
Random(p=0.4),Always Defect,0.8,0.96591796875,0.11901628445187301,1.0,5.68,50
Random(p=0.4),Always Defect,0.85,0.9834375,0.0735634059473533,1.0,4.42,50
Random(p=0.4),Always Defect,0.9,0.9916015625,0.05938592107621395,1.0,2.26,50
Random(p=0.4),Always Defect,0.95,1.0,0.0,1.0,1.04,50
Random(p=0.4),Random(p=0.2),0.01,0.5692578125,0.14330614102092357,0.7,50.0,50
Random(p=0.4),Random(p=0.2),0.02,0.6896875,0.13774181610418473,0.86,50.0,50
Random(p=0.4),Random(p=0.2),0.05,0.8516796875,0.09156604309092647,1.0,49.7,50
Random(p=0.4),Random(p=0.2),0.1,0.9112890625,0.05507100067905441,1.0,49.62,50
Random(p=0.4),Random(p=0.2),0.15,0.93306640625,0.055876142125721576,1.0,48.6,50
Random(p=0.4),Random(p=0.2),0.2,0.94470703125,0.06057094354255383,1.0,47.82,50
Random(p=0.4),Random(p=0.2),0.25,0.95544921875,0.0455559736217563,1.0,45.8,50
Random(p=0.4),Random(p=0.2),0.3,0.963359375,0.04831492099033319,1.0,43.98,50
Random(p=0.4),Random(p=0.2),0.35,0.96857421875,0.04549732032168796,1.0,42.56,50
Random(p=0.4),Random(p=0.2),0.4,0.97181640625,0.03467351778581945,1.0,40.76,50
Random(p=0.4),Random(p=0.2),0.45,0.97044921875,0.04149531676949126,1.0,40.08,50
Random(p=0.4),Random(p=0.2),0.5,0.9878515625,0.022832766204553864,1.0,35.04,50
Random(p=0.4),Random(p=0.2),0.55,0.9873828125,0.025893729058980245,1.0,34.16,50
Random(p=0.4),Random(p=0.2),0.6,0.98931640625,0.022762975516693873,1.0,29.46,50
Random(p=0.4),Random(p=0.2),0.65,0.9973828125,0.009692487606783574,1.0,22.58,50
Random(p=0.4),Random(p=0.2),0.7,0.9864453125,0.036676597500710346,1.0,24.22,50
Random(p=0.4),Random(p=0.2),0.75,0.99248046875,0.020844566793982618,1.0,18.34,50
Random(p=0.4),Random(p=0.2),0.8,0.99943359375,0.004005097002814433,1.0,13.36,50
Random(p=0.4),Random(p=0.2),0.85,0.99734375,0.01381918858668467,1.0,14.48,50
Random(p=0.4),Random(p=0.2),0.9,1.0,0.0,1.0,8.9,50
Random(p=0.4),Random(p=0.2),0.95,1.0,0.0,1.0,4.22,50
Random(p=0.4),Random(p=0.6),0.01,0.0,0.0,0.0,1.46,50
Random(p=0.4),Random(p=0.6),0.02,0.0,0.0,0.0,2.0,50
Random(p=0.4),Random(p=0.6),0.05,0.0,0.0,0.0,3.06,50
Random(p=0.4),Random(p=0.6),0.1,0.0,0.0,0.0,3.8,50
Random(p=0.4),Random(p=0.6),0.15,0.0,0.0,0.0,4.32,50
Random(p=0.4),Random(p=0.6),0.2,0.0,0.0,0.0,5.38,50
Random(p=0.4),Random(p=0.6),0.25,0.0,0.0,0.0,6.98,50
Random(p=0.4),Random(p=0.6),0.3,0.0,0.0,0.0,6.96,50
Random(p=0.4),Random(p=0.6),0.35,0.0,0.0,0.0,7.78,50
Random(p=0.4),Random(p=0.6),0.4,0.0,0.0,0.0,8.86,50
Random(p=0.4),Random(p=0.6),0.45,0.0,0.0,0.0,9.14,50
Random(p=0.4),Random(p=0.6),0.5,0.0,0.0,0.0,9.42,50
Random(p=0.4),Random(p=0.6),0.55,0.0,0.0,0.0,11.12,50
Random(p=0.4),Random(p=0.6),0.6,0.0,0.0,0.0,11.5,50
Random(p=0.4),Random(p=0.6),0.65,0.0,0.0,0.0,12.66,50
Random(p=0.4),Random(p=0.6),0.7,0.0,0.0,0.0,13.86,50
Random(p=0.4),Random(p=0.6),0.75,0.0,0.0,0.0,14.88,50
Random(p=0.4),Random(p=0.6),0.8,0.0,0.0,0.0,16.38,50
Random(p=0.4),Random(p=0.6),0.85,0.0,0.0,0.0,19.96,50
Random(p=0.4),Random(p=0.6),0.9,0.0,0.0,0.0,21.84,50
Random(p=0.4),Random(p=0.6),0.95,0.0,0.0,0.0,26.86,50
Random(p=0.4),Random(p=0.8),0.01,0.0,0.0,0.0,1.02,50
Random(p=0.4),Random(p=0.8),0.02,0.0,0.0,0.0,1.02,50
Random(p=0.4),Random(p=0.8),0.05,0.0,0.0,0.0,1.08,50
Random(p=0.4),Random(p=0.8),0.1,0.0,0.0,0.0,1.24,50
Random(p=0.4),Random(p=0.8),0.15,0.0,0.0,0.0,1.36,50
Random(p=0.4),Random(p=0.8),0.2,0.0,0.0,0.0,1.56,50
Random(p=0.4),Random(p=0.8),0.25,0.0,0.0,0.0,1.9,50
Random(p=0.4),Random(p=0.8),0.3,0.0,0.0,0.0,2.02,50
Random(p=0.4),Random(p=0.8),0.35,0.0,0.0,0.0,2.22,50
Random(p=0.4),Random(p=0.8),0.4,0.0,0.0,0.0,2.02,50
Random(p=0.4),Random(p=0.8),0.45,0.0,0.0,0.0,2.34,50
Random(p=0.4),Random(p=0.8),0.5,0.0,0.0,0.0,2.42,50
Random(p=0.4),Random(p=0.8),0.55,0.0,0.0,0.0,2.62,50
Random(p=0.4),Random(p=0.8),0.6,0.0,0.0,0.0,3.04,50
Random(p=0.4),Random(p=0.8),0.65,0.0,0.0,0.0,3.18,50
Random(p=0.4),Random(p=0.8),0.7,0.0,0.0,0.0,3.42,50
Random(p=0.4),Random(p=0.8),0.75,0.0,0.0,0.0,4.52,50
Random(p=0.4),Random(p=0.8),0.8,0.0,0.0,0.0,5.2,50
Random(p=0.4),Random(p=0.8),0.85,0.0,0.0,0.0,6.18,50
Random(p=0.4),Random(p=0.8),0.9,0.0,0.0,0.0,7.78,50
Random(p=0.4),Random(p=0.8),0.95,0.0,0.0,0.0,10.72,50
Random(p=0.4),Tit-for-Tat,0.01,0.08,0.27404751561786966,0.08,3.14,50
Random(p=0.4),Tit-for-Tat,0.02,0.1,0.30304576336566325,0.1,3.72,50
Random(p=0.4),Tit-for-Tat,0.05,0.4,0.4948716593053935,0.4,10.9,50
Random(p=0.4),Tit-for-Tat,0.1,0.82,0.3880879344916036,0.82,17.82,50
Random(p=0.4),Tit-for-Tat,0.15,1.0,0.0,1.0,17.28,50
Random(p=0.4),Tit-for-Tat,0.2,1.0,0.0,1.0,13.58,50
Random(p=0.4),Tit-for-Tat,0.25,1.0,0.0,1.0,11.4,50
Random(p=0.4),Tit-for-Tat,0.3,1.0,0.0,1.0,9.4,50
Random(p=0.4),Tit-for-Tat,0.35,1.0,0.0,1.0,8.12,50
Random(p=0.4),Tit-for-Tat,0.4,1.0,0.0,1.0,6.42,50
Random(p=0.4),Tit-for-Tat,0.45,1.0,0.0,1.0,5.94,50
Random(p=0.4),Tit-for-Tat,0.5,1.0,0.0,1.0,5.18,50
Random(p=0.4),Tit-for-Tat,0.55,1.0,0.0,1.0,4.7,50
Random(p=0.4),Tit-for-Tat,0.6,1.0,0.0,1.0,4.08,50
Random(p=0.4),Tit-for-Tat,0.65,1.0,0.0,1.0,3.8,50
Random(p=0.4),Tit-for-Tat,0.7,1.0,0.0,1.0,3.4,50
Random(p=0.4),Tit-for-Tat,0.75,1.0,0.0,1.0,2.96,50
Random(p=0.4),Tit-for-Tat,0.8,1.0,0.0,1.0,2.6,50
Random(p=0.4),Tit-for-Tat,0.85,1.0,0.0,1.0,2.22,50
Random(p=0.4),Tit-for-Tat,0.9,1.0,0.0,1.0,1.98,50
Random(p=0.4),Tit-for-Tat,0.95,1.0,0.0,1.0,1.16,50
Random(p=0.6),Always Cooperate,0.01,0.0,0.0,0.0,1.0,50
Random(p=0.6),Always Cooperate,0.02,0.0,0.0,0.0,1.0,50
Random(p=0.6),Always Cooperate,0.05,0.0,0.0,0.0,1.0,50
Random(p=0.6),Always Cooperate,0.1,0.0,0.0,0.0,1.0,50
Random(p=0.6),Always Cooperate,0.15,0.0,0.0,0.0,1.02,50
Random(p=0.6),Always Cooperate,0.2,0.0,0.0,0.0,1.02,50
Random(p=0.6),Always Cooperate,0.25,0.0,0.0,0.0,1.1,50
Random(p=0.6),Always Cooperate,0.3,0.0,0.0,0.0,1.1,50
Random(p=0.6),Always Cooperate,0.35,0.0,0.0,0.0,1.2,50
Random(p=0.6),Always Cooperate,0.4,0.0,0.0,0.0,1.42,50
Random(p=0.6),Always Cooperate,0.45,0.0,0.0,0.0,1.62,50
Random(p=0.6),Always Cooperate,0.5,0.0,0.0,0.0,1.94,50
Random(p=0.6),Always Cooperate,0.55,0.0,0.0,0.0,2.0,50
Random(p=0.6),Always Cooperate,0.6,0.0,0.0,0.0,2.0,50
Random(p=0.6),Always Cooperate,0.65,0.0,0.0,0.0,2.04,50
Random(p=0.6),Always Cooperate,0.7,0.0,0.0,0.0,2.22,50
Random(p=0.6),Always Cooperate,0.75,0.0,0.0,0.0,2.48,50
Random(p=0.6),Always Cooperate,0.8,0.0,0.0,0.0,3.0,50
Random(p=0.6),Always Cooperate,0.85,0.0,0.0,0.0,3.44,50
Random(p=0.6),Always Cooperate,0.9,0.0,0.0,0.0,4.04,50
Random(p=0.6),Always Cooperate,0.95,0.0,0.0,0.0,5.6,50
Random(p=0.6),Always Defect,0.01,0.8139453125,0.06106133526578966,1.0,50.0,50
Random(p=0.6),Always Defect,0.02,0.8180078125,0.059558634425330576,1.0,50.0,50
Random(p=0.6),Always Defect,0.05,0.8202734375,0.053575046962064415,1.0,50.0,50
Random(p=0.6),Always Defect,0.1,0.8553515625,0.054667794372461574,1.0,50.0,50
Random(p=0.6),Always Defect,0.15,0.88998046875,0.05911709902057895,1.0,49.48,50
Random(p=0.6),Always Defect,0.2,0.92556640625,0.052005698959207265,1.0,46.5,50
Random(p=0.6),Always Defect,0.25,0.95505859375,0.050359627644031575,1.0,37.54,50
Random(p=0.6),Always Defect,0.3,0.96677734375,0.045410312688314025,1.0,31.68,50
Random(p=0.6),Always Defect,0.35,0.97580078125,0.03688489962487918,1.0,25.3,50
Random(p=0.6),Always Defect,0.4,0.99265625,0.02498358362671512,1.0,10.56,50
Random(p=0.6),Always Defect,0.45,0.9900390625,0.028403003726984306,1.0,13.16,50
Random(p=0.6),Always Defect,0.5,0.99259765625,0.02374857503875489,1.0,10.92,50
Random(p=0.6),Always Defect,0.55,0.99080078125,0.026200274496546716,1.0,8.92,50
Random(p=0.6),Always Defect,0.6,0.99775390625,0.00796606976641041,1.0,6.6,50
Random(p=0.6),Always Defect,0.65,0.99908203125,0.006491019280423379,1.0,4.28,50
Random(p=0.6),Always Defect,0.7,0.998046875,0.009667475524034835,1.0,3.88,50
Random(p=0.6),Always Defect,0.75,1.0,0.0,1.0,1.56,50
Random(p=0.6),Always Defect,0.8,1.0,0.0,1.0,1.32,50
Random(p=0.6),Always Defect,0.85,1.0,0.0,1.0,1.18,50
Random(p=0.6),Always Defect,0.9,1.0,0.0,1.0,1.06,50
Random(p=0.6),Always Defect,0.95,1.0,0.0,1.0,1.0,50
Random(p=0.6),Random(p=0.2),0.01,0.99923828125,0.002649127253319642,1.0,38.42,50
Random(p=0.6),Random(p=0.2),0.02,1.0,0.0,1.0,32.12,50
Random(p=0.6),Random(p=0.2),0.05,1.0,0.0,1.0,26.9,50
Random(p=0.6),Random(p=0.2),0.1,1.0,0.0,1.0,20.86,50
Random(p=0.6),Random(p=0.2),0.15,1.0,0.0,1.0,17.62,50
Random(p=0.6),Random(p=0.2),0.2,1.0,0.0,1.0,15.7,50
Random(p=0.6),Random(p=0.2),0.25,1.0,0.0,1.0,13.32,50
Random(p=0.6),Random(p=0.2),0.3,1.0,0.0,1.0,8.88,50
Random(p=0.6),Random(p=0.2),0.35,1.0,0.0,1.0,7.44,50
Random(p=0.6),Random(p=0.2),0.4,1.0,0.0,1.0,8.12,50
Random(p=0.6),Random(p=0.2),0.45,1.0,0.0,1.0,6.6,50
Random(p=0.6),Random(p=0.2),0.5,0.9994140625,0.004143203796014926,1.0,7.4,50
Random(p=0.6),Random(p=0.2),0.55,1.0,0.0,1.0,4.82,50
Random(p=0.6),Random(p=0.2),0.6,1.0,0.0,1.0,4.68,50
Random(p=0.6),Random(p=0.2),0.65,1.0,0.0,1.0,3.42,50
Random(p=0.6),Random(p=0.2),0.7,1.0,0.0,1.0,2.76,50
Random(p=0.6),Random(p=0.2),0.75,1.0,0.0,1.0,3.36,50
Random(p=0.6),Random(p=0.2),0.8,1.0,0.0,1.0,2.2,50
