resident,invader,initial_fraction,mean_final_fraction,std_final_fraction,invasion_rate,mean_generations,n_seeds
Random(p=0.6),Random(p=0.2),0.85,1.0,0.0,1.0,1.86,50
Random(p=0.6),Random(p=0.2),0.9,1.0,0.0,1.0,1.4,50
Random(p=0.6),Random(p=0.2),0.95,1.0,0.0,1.0,1.16,50
Random(p=0.6),Random(p=0.4),0.01,0.99642578125,0.011326217759264103,1.0,42.98,50
Random(p=0.6),Random(p=0.4),0.02,0.9989453125,0.003935240002737501,1.0,36.94,50
Random(p=0.6),Random(p=0.4),0.05,1.0,0.0,1.0,27.42,50
Random(p=0.6),Random(p=0.4),0.1,1.0,0.0,1.0,21.64,50
Random(p=0.6),Random(p=0.4),0.15,1.0,0.0,1.0,19.06,50
Random(p=0.6),Random(p=0.4),0.2,1.0,0.0,1.0,16.96,50
Random(p=0.6),Random(p=0.4),0.25,1.0,0.0,1.0,16.04,50
Random(p=0.6),Random(p=0.4),0.3,1.0,0.0,1.0,15.62,50
Random(p=0.6),Random(p=0.4),0.35,1.0,0.0,1.0,14.32,50
Random(p=0.6),Random(p=0.4),0.4,1.0,0.0,1.0,12.1,50
Random(p=0.6),Random(p=0.4),0.45,1.0,0.0,1.0,11.36,50
Random(p=0.6),Random(p=0.4),0.5,1.0,0.0,1.0,10.38,50
Random(p=0.6),Random(p=0.4),0.55,1.0,0.0,1.0,10.18,50
Random(p=0.6),Random(p=0.4),0.6,1.0,0.0,1.0,9.56,50
Random(p=0.6),Random(p=0.4),0.65,1.0,0.0,1.0,8.66,50
Random(p=0.6),Random(p=0.4),0.7,1.0,0.0,1.0,6.56,50
Random(p=0.6),Random(p=0.4),0.75,1.0,0.0,1.0,5.7,50
Random(p=0.6),Random(p=0.4),0.8,1.0,0.0,1.0,6.1,50
Random(p=0.6),Random(p=0.4),0.85,1.0,0.0,1.0,4.68,50
Random(p=0.6),Random(p=0.4),0.9,1.0,0.0,1.0,3.92,50
Random(p=0.6),Random(p=0.4),0.95,1.0,0.0,1.0,3.4,50
Random(p=0.6),Random(p=0.8),0.01,0.0,0.0,0.0,1.24,50
Random(p=0.6),Random(p=0.8),0.02,0.0,0.0,0.0,1.4,50
Random(p=0.6),Random(p=0.8),0.05,0.0,0.0,0.0,2.06,50
Random(p=0.6),Random(p=0.8),0.1,0.0,0.0,0.0,2.52,50
Random(p=0.6),Random(p=0.8),0.15,0.0,0.0,0.0,2.9,50
Random(p=0.6),Random(p=0.8),0.2,0.0,0.0,0.0,2.72,50
Random(p=0.6),Random(p=0.8),0.25,0.0,0.0,0.0,3.24,50
Random(p=0.6),Random(p=0.8),0.3,0.0,0.0,0.0,3.5,50
Random(p=0.6),Random(p=0.8),0.35,0.0,0.0,0.0,3.74,50
Random(p=0.6),Random(p=0.8),0.4,0.0,0.0,0.0,4.42,50
Random(p=0.6),Random(p=0.8),0.45,0.0,0.0,0.0,4.4,50
Random(p=0.6),Random(p=0.8),0.5,0.0,0.0,0.0,4.94,50
Random(p=0.6),Random(p=0.8),0.55,0.0,0.0,0.0,5.34,50
Random(p=0.6),Random(p=0.8),0.6,0.0,0.0,0.0,5.76,50
Random(p=0.6),Random(p=0.8),0.65,0.0,0.0,0.0,5.88,50
Random(p=0.6),Random(p=0.8),0.7,0.0,0.0,0.0,6.52,50
Random(p=0.6),Random(p=0.8),0.75,0.0,0.0,0.0,7.16,50
Random(p=0.6),Random(p=0.8),0.8,0.0,0.0,0.0,7.66,50
Random(p=0.6),Random(p=0.8),0.85,0.0,0.0,0.0,8.92,50
Random(p=0.6),Random(p=0.8),0.9,0.0,0.0,0.0,10.44,50
Random(p=0.6),Random(p=0.8),0.95,0.0,0.0,0.0,13.24,50
Random(p=0.6),Tit-for-Tat,0.01,0.0,0.0,0.0,1.36,50
Random(p=0.6),Tit-for-Tat,0.02,0.0196484375,0.13893543395970057,0.02,2.86,50
Random(p=0.6),Tit-for-Tat,0.05,0.1197265625,0.3275175858111518,0.12,7.68,50
Random(p=0.6),Tit-for-Tat,0.1,0.29953125,0.46219306098675095,0.3,15.88,50
Random(p=0.6),Tit-for-Tat,0.15,0.7391015625,0.4425928337917776,0.74,32.7,50
Random(p=0.6),Tit-for-Tat,0.2,0.959921875,0.19793332487014054,0.96,36.22,50
Random(p=0.6),Tit-for-Tat,0.25,1.0,0.0,1.0,32.2,50
Random(p=0.6),Tit-for-Tat,0.3,1.0,0.0,1.0,26.3,50
Random(p=0.6),Tit-for-Tat,0.35,1.0,0.0,1.0,21.34,50
Random(p=0.6),Tit-for-Tat,0.4,1.0,0.0,1.0,18.32,50
Random(p=0.6),Tit-for-Tat,0.45,1.0,0.0,1.0,16.04,50
Random(p=0.6),Tit-for-Tat,0.5,1.0,0.0,1.0,13.7,50
Random(p=0.6),Tit-for-Tat,0.55,1.0,0.0,1.0,11.86,50
Random(p=0.6),Tit-for-Tat,0.6,1.0,0.0,1.0,10.44,50
Random(p=0.6),Tit-for-Tat,0.65,1.0,0.0,1.0,8.68,50
Random(p=0.6),Tit-for-Tat,0.7,1.0,0.0,1.0,8.0,50
Random(p=0.6),Tit-for-Tat,0.75,1.0,0.0,1.0,6.78,50
Random(p=0.6),Tit-for-Tat,0.8,1.0,0.0,1.0,5.9,50
Random(p=0.6),Tit-for-Tat,0.85,1.0,0.0,1.0,5.58,50
Random(p=0.6),Tit-for-Tat,0.9,1.0,0.0,1.0,4.2,50
Random(p=0.6),Tit-for-Tat,0.95,1.0,0.0,1.0,2.94,50
Random(p=0.8),Always Cooperate,0.01,0.0,0.0,0.0,1.02,50
Random(p=0.8),Always Cooperate,0.02,0.0,0.0,0.0,1.04,50
Random(p=0.8),Always Cooperate,0.05,0.0,0.0,0.0,1.04,50
Random(p=0.8),Always Cooperate,0.1,0.0,0.0,0.0,1.14,50
Random(p=0.8),Always Cooperate,0.15,0.0,0.0,0.0,1.22,50
Random(p=0.8),Always Cooperate,0.2,0.0,0.0,0.0,1.34,50
Random(p=0.8),Always Cooperate,0.25,0.0,0.0,0.0,1.46,50
Random(p=0.8),Always Cooperate,0.3,0.0,0.0,0.0,1.52,50
Random(p=0.8),Always Cooperate,0.35,0.0,0.0,0.0,1.54,50
Random(p=0.8),Always Cooperate,0.4,0.0,0.0,0.0,1.82,50
Random(p=0.8),Always Cooperate,0.45,0.0,0.0,0.0,1.9,50
Random(p=0.8),Always Cooperate,0.5,0.0,0.0,0.0,1.94,50
Random(p=0.8),Always Cooperate,0.55,0.0,0.0,0.0,2.0,50
Random(p=0.8),Always Cooperate,0.6,0.0,0.0,0.0,2.08,50
Random(p=0.8),Always Cooperate,0.65,0.0,0.0,0.0,2.16,50
Random(p=0.8),Always Cooperate,0.7,0.0,0.0,0.0,2.34,50
Random(p=0.8),Always Cooperate,0.75,0.0,0.0,0.0,2.78,50
Random(p=0.8),Always Cooperate,0.8,0.0,0.0,0.0,3.14,50
Random(p=0.8),Always Cooperate,0.85,0.0,0.0,0.0,3.56,50
Random(p=0.8),Always Cooperate,0.9,0.0,0.0,0.0,4.16,50
Random(p=0.8),Always Cooperate,0.95,0.0,0.0,0.0,5.66,50
Random(p=0.8),Always Defect,0.01,0.96533203125,0.023503217880163917,1.0,48.7,50
Random(p=0.8),Always Defect,0.02,0.966015625,0.02562790789133282,1.0,47.92,50
Random(p=0.8),Always Defect,0.05,0.97220703125,0.0205993897222372,1.0,49.0,50
Random(p=0.8),Always Defect,0.1,0.98123046875,0.020792250836289123,1.0,45.62,50
Random(p=0.8),Always Defect,0.15,0.99232421875,0.013308318215697622,1.0,32.2,50
Random(p=0.8),Always Defect,0.2,0.9960546875,0.008472132691721833,1.0,21.56,50
Random(p=0.8),Always Defect,0.25,0.9988671875,0.004715979597945664,1.0,10.7,50
Random(p=0.8),Always Defect,0.3,0.99794921875,0.007281911717832257,1.0,8.84,50
Random(p=0.8),Always Defect,0.35,1.0,0.0,1.0,2.58,50
Random(p=0.8),Always Defect,0.4,0.99884765625,0.0039787692063652765,1.0,6.26,50
Random(p=0.8),Always Defect,0.45,0.99884765625,0.00491138800421122,1.0,5.76,50
Random(p=0.8),Always Defect,0.5,1.0,0.0,1.0,2.14,50
Random(p=0.8),Always Defect,0.55,1.0,0.0,1.0,1.92,50
Random(p=0.8),Always Defect,0.6,0.999453125,0.003866990209613929,1.0,2.78,50
Random(p=0.8),Always Defect,0.65,1.0,0.0,1.0,1.56,50
Random(p=0.8),Always Defect,0.7,1.0,0.0,1.0,1.44,50
Random(p=0.8),Always Defect,0.75,0.9993359375,0.004695630968816918,1.0,2.9,50
Random(p=0.8),Always Defect,0.8,1.0,0.0,1.0,1.06,50
Random(p=0.8),Always Defect,0.85,1.0,0.0,1.0,1.0,50
Random(p=0.8),Always Defect,0.9,1.0,0.0,1.0,1.0,50
Random(p=0.8),Always Defect,0.95,1.0,0.0,1.0,1.0,50
Random(p=0.8),Random(p=0.2),0.01,1.0,0.0,1.0,19.12,50
Random(p=0.8),Random(p=0.2),0.02,1.0,0.0,1.0,15.94,50
Random(p=0.8),Random(p=0.2),0.05,1.0,0.0,1.0,12.74,50
Random(p=0.8),Random(p=0.2),0.1,1.0,0.0,1.0,11.5,50
Random(p=0.8),Random(p=0.2),0.15,1.0,0.0,1.0,7.84,50
Random(p=0.8),Random(p=0.2),0.2,1.0,0.0,1.0,6.02,50
Random(p=0.8),Random(p=0.2),0.25,1.0,0.0,1.0,4.04,50
Random(p=0.8),Random(p=0.2),0.3,1.0,0.0,1.0,3.16,50
Random(p=0.8),Random(p=0.2),0.35,1.0,0.0,1.0,2.64,50
Random(p=0.8),Random(p=0.2),0.4,1.0,0.0,1.0,2.24,50
Random(p=0.8),Random(p=0.2),0.45,1.0,0.0,1.0,2.14,50
Random(p=0.8),Random(p=0.2),0.5,1.0,0.0,1.0,2.2,50
Random(p=0.8),Random(p=0.2),0.55,1.0,0.0,1.0,2.02,50
Random(p=0.8),Random(p=0.2),0.6,1.0,0.0,1.0,1.9,50
Random(p=0.8),Random(p=0.2),0.65,1.0,0.0,1.0,1.78,50
Random(p=0.8),Random(p=0.2),0.7,1.0,0.0,1.0,1.52,50
Random(p=0.8),Random(p=0.2),0.75,1.0,0.0,1.0,1.38,50
Random(p=0.8),Random(p=0.2),0.8,1.0,0.0,1.0,1.16,50
Random(p=0.8),Random(p=0.2),0.85,1.0,0.0,1.0,1.04,50
Random(p=0.8),Random(p=0.2),0.9,1.0,0.0,1.0,1.02,50
Random(p=0.8),Random(p=0.2),0.95,1.0,0.0,1.0,1.0,50
Random(p=0.8),Random(p=0.4),0.01,1.0,0.0,1.0,17.06,50
Random(p=0.8),Random(p=0.4),0.02,1.0,0.0,1.0,13.62,50
Random(p=0.8),Random(p=0.4),0.05,1.0,0.0,1.0,9.92,50
Random(p=0.8),Random(p=0.4),0.1,1.0,0.0,1.0,7.86,50
Random(p=0.8),Random(p=0.4),0.15,1.0,0.0,1.0,6.34,50
Random(p=0.8),Random(p=0.4),0.2,1.0,0.0,1.0,5.32,50
Random(p=0.8),Random(p=0.4),0.25,1.0,0.0,1.0,4.58,50
Random(p=0.8),Random(p=0.4),0.3,1.0,0.0,1.0,3.66,50
Random(p=0.8),Random(p=0.4),0.35,1.0,0.0,1.0,3.34,50
Random(p=0.8),Random(p=0.4),0.4,1.0,0.0,1.0,2.9,50
Random(p=0.8),Random(p=0.4),0.45,1.0,0.0,1.0,2.88,50
Random(p=0.8),Random(p=0.4),0.5,1.0,0.0,1.0,2.36,50
Random(p=0.8),Random(p=0.4),0.55,1.0,0.0,1.0,2.3,50
Random(p=0.8),Random(p=0.4),0.6,1.0,0.0,1.0,2.2,50
Random(p=0.8),Random(p=0.4),0.65,1.0,0.0,1.0,2.14,50
Random(p=0.8),Random(p=0.4),0.7,1.0,0.0,1.0,2.06,50
Random(p=0.8),Random(p=0.4),0.75,1.0,0.0,1.0,1.68,50
Random(p=0.8),Random(p=0.4),0.8,1.0,0.0,1.0,1.66,50
Random(p=0.8),Random(p=0.4),0.85,1.0,0.0,1.0,1.52,50
Random(p=0.8),Random(p=0.4),0.9,1.0,0.0,1.0,1.1,50
Random(p=0.8),Random(p=0.4),0.95,1.0,0.0,1.0,1.08,50
Random(p=0.8),Random(p=0.6),0.01,1.0,0.0,1.0,22.44,50
Random(p=0.8),Random(p=0.6),0.02,1.0,0.0,1.0,18.74,50
Random(p=0.8),Random(p=0.6),0.05,1.0,0.0,1.0,13.82,50
Random(p=0.8),Random(p=0.6),0.1,1.0,0.0,1.0,10.4,50
Random(p=0.8),Random(p=0.6),0.15,1.0,0.0,1.0,9.44,50
Random(p=0.8),Random(p=0.6),0.2,1.0,0.0,1.0,7.96,50
Random(p=0.8),Random(p=0.6),0.25,1.0,0.0,1.0,7.02,50
Random(p=0.8),Random(p=0.6),0.3,1.0,0.0,1.0,6.38,50
Random(p=0.8),Random(p=0.6),0.35,1.0,0.0,1.0,5.86,50
Random(p=0.8),Random(p=0.6),0.4,1.0,0.0,1.0,5.78,50
Random(p=0.8),Random(p=0.6),0.45,1.0,0.0,1.0,4.78,50
Random(p=0.8),Random(p=0.6),0.5,1.0,0.0,1.0,4.74,50
Random(p=0.8),Random(p=0.6),0.55,1.0,0.0,1.0,4.46,50
Random(p=0.8),Random(p=0.6),0.6,1.0,0.0,1.0,4.34,50
Random(p=0.8),Random(p=0.6),0.65,1.0,0.0,1.0,4.02,50
Random(p=0.8),Random(p=0.6),0.7,1.0,0.0,1.0,4.0,50
Random(p=0.8),Random(p=0.6),0.75,1.0,0.0,1.0,3.56,50
Random(p=0.8),Random(p=0.6),0.8,1.0,0.0,1.0,3.06,50
Random(p=0.8),Random(p=0.6),0.85,1.0,0.0,1.0,2.92,50
Random(p=0.8),Random(p=0.6),0.9,1.0,0.0,1.0,2.6,50
Random(p=0.8),Random(p=0.6),0.95,1.0,0.0,1.0,1.92,50
Random(p=0.8),Tit-for-Tat,0.01,0.0,0.0,0.0,1.34,50
Random(p=0.8),Tit-for-Tat,0.02,0.0,0.0,0.0,1.62,50
Random(p=0.8),Tit-for-Tat,0.05,0.0,0.0,0.0,2.18,50
Random(p=0.8),Tit-for-Tat,0.1,0.0,0.0,0.0,2.84,50
Random(p=0.8),Tit-for-Tat,0.15,0.0,0.0,0.0,3.56,50
Random(p=0.8),Tit-for-Tat,0.2,0.0,0.0,0.0,4.18,50
Random(p=0.8),Tit-for-Tat,0.25,0.0,0.0,0.0,5.44,50
Random(p=0.8),Tit-for-Tat,0.3,0.0,0.0,0.0,5.98,50
Random(p=0.8),Tit-for-Tat,0.35,0.0,0.0,0.0,7.14,50
Random(p=0.8),Tit-for-Tat,0.4,0.0,0.0,0.0,8.56,50
Random(p=0.8),Tit-for-Tat,0.45,0.0,0.0,0.0,9.54,50
Random(p=0.8),Tit-for-Tat,0.5,0.0,0.0,0.0,10.88,50
Random(p=0.8),Tit-for-Tat,0.55,0.0,0.0,0.0,12.54,50
Random(p=0.8),Tit-for-Tat,0.6,0.0,0.0,0.0,14.82,50
Random(p=0.8),Tit-for-Tat,0.65,0.0,0.0,0.0,17.04,50
Random(p=0.8),Tit-for-Tat,0.7,0.0,0.0,0.0,21.3,50
Random(p=0.8),Tit-for-Tat,0.75,0.0,0.0,0.0,23.2,50
Random(p=0.8),Tit-for-Tat,0.8,0.0,0.0,0.0,27.42,50
Random(p=0.8),Tit-for-Tat,0.85,0.000625,0.004419417382415921,0.0,33.32,50
Random(p=0.8),Tit-for-Tat,0.9,0.00216796875,0.009325814487389117,0.0,38.52,50
Random(p=0.8),Tit-for-Tat,0.95,0.10615234375,0.20103272912348255,0.06,46.38,50
Tit-for-Tat,Always Cooperate,0.01,0.009765625,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.02,0.01953125,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.05,0.0498046875,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.1,0.099609375,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.15,0.150390625,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.2,0.2001953125,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.25,0.25,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.3,0.2998046875,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.35,0.349609375,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.4,0.400390625,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.45,0.4501953125,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.5,0.5,0.0,0.0,50.0,50
Tit-for-Tat,Always Cooperate,0.55,0.5498046875,0.0,1.0,50.0,50
Tit-for-Tat,Always Cooperate,0.6,0.599609375,0.0,1.0,50.0,50
Tit-for-Tat,Always Cooperate,0.65,0.650390625,0.0,1.0,50.0,50
Tit-for-Tat,Always Cooperate,0.7,0.7001953125,0.0,1.0,50.0,50
Tit-for-Tat,Always Cooperate,0.75,0.75,0.0,1.0,50.0,50
Tit-for-Tat,Always Cooperate,0.8,0.7998046875,0.0,1.0,50.0,50
Tit-for-Tat,Always Cooperate,0.85,0.849609375,0.0,1.0,50.0,50
Tit-for-Tat,Always Cooperate,0.9,0.900390625,0.0,1.0,50.0,50
Tit-for-Tat,Always Cooperate,0.95,0.9501953125,0.0,1.0,50.0,50
Tit-for-Tat,Always Defect,0.01,0.0,0.0,0.0,1.0,50
Tit-for-Tat,Always Defect,0.02,0.0,0.0,0.0,1.0,50
Tit-for-Tat,Always Defect,0.05,0.0,0.0,0.0,1.0,50
Tit-for-Tat,Always Defect,0.1,0.0,0.0,0.0,1.0,50
Tit-for-Tat,Always Defect,0.15,0.0,0.0,0.0,1.0,50
Tit-for-Tat,Always Defect,0.2,0.0,0.0,0.0,1.06,50
Tit-for-Tat,Always Defect,0.25,0.0,0.0,0.0,1.18,50
Tit-for-Tat,Always Defect,0.3,0.0,0.0,0.0,1.42,50
Tit-for-Tat,Always Defect,0.35,0.0,0.0,0.0,1.98,50
Tit-for-Tat,Always Defect,0.4,0.0,0.0,0.0,1.98,50
Tit-for-Tat,Always Defect,0.45,0.0,0.0,0.0,2.06,50
Tit-for-Tat,Always Defect,0.5,0.0,0.0,0.0,2.14,50
Tit-for-Tat,Always Defect,0.55,0.0,0.0,0.0,2.48,50
Tit-for-Tat,Always Defect,0.6,0.0,0.0,0.0,3.04,50
Tit-for-Tat,Always Defect,0.65,0.0,0.0,0.0,3.38,50
Tit-for-Tat,Always Defect,0.7,0.0,0.0,0.0,3.82,50
Tit-for-Tat,Always Defect,0.75,0.0,0.0,0.0,4.44,50
Tit-for-Tat,Always Defect,0.8,0.0,0.0,0.0,5.34,50
Tit-for-Tat,Always Defect,0.85,0.0,0.0,0.0,6.96,50
Tit-for-Tat,Always Defect,0.9,0.0,0.0,0.0,10.0,50
Tit-for-Tat,Always Defect,0.95,0.18,0.3880879344916036,0.18,12.72,50
Tit-for-Tat,Random(p=0.2),0.01,0.0,0.0,0.0,1.0,50
Tit-for-Tat,Random(p=0.2),0.02,0.0,0.0,0.0,1.0,50
Tit-for-Tat,Random(p=0.2),0.05,0.0,0.0,0.0,1.02,50
Tit-for-Tat,Random(p=0.2),0.1,0.0,0.0,0.0,1.06,50
Tit-for-Tat,Random(p=0.2),0.15,0.0,0.0,0.0,1.3,50
Tit-for-Tat,Random(p=0.2),0.2,0.0,0.0,0.0,1.86,50
Tit-for-Tat,Random(p=0.2),0.25,0.0,0.0,0.0,2.02,50
Tit-for-Tat,Random(p=0.2),0.3,0.0,0.0,0.0,2.12,50
Tit-for-Tat,Random(p=0.2),0.35,0.0,0.0,0.0,2.4,50
Tit-for-Tat,Random(p=0.2),0.4,0.0,0.0,0.0,2.76,50
Tit-for-Tat,Random(p=0.2),0.45,0.0,0.0,0.0,3.08,50
Tit-for-Tat,Random(p=0.2),0.5,0.0,0.0,0.0,3.2,50
Tit-for-Tat,Random(p=0.2),0.55,0.0,0.0,0.0,3.82,50
Tit-for-Tat,Random(p=0.2),0.6,0.0,0.0,0.0,4.22,50
Tit-for-Tat,Random(p=0.2),0.65,0.0,0.0,0.0,4.84,50
Tit-for-Tat,Random(p=0.2),0.7,0.0,0.0,0.0,5.8,50
Tit-for-Tat,Random(p=0.2),0.75,0.0,0.0,0.0,6.84,50
Tit-for-Tat,Random(p=0.2),0.8,0.0,0.0,0.0,8.3,50
Tit-for-Tat,Random(p=0.2),0.85,0.0,0.0,0.0,10.44,50
Tit-for-Tat,Random(p=0.2),0.9,0.0,0.0,0.0,14.14,50
Tit-for-Tat,Random(p=0.2),0.95,0.38,0.4903143514780146,0.38,11.74,50
Tit-for-Tat,Random(p=0.4),0.01,0.0,0.0,0.0,1.06,50
Tit-for-Tat,Random(p=0.4),0.02,0.0,0.0,0.0,1.02,50
Tit-for-Tat,Random(p=0.4),0.05,0.0,0.0,0.0,1.24,50
Tit-for-Tat,Random(p=0.4),0.1,0.0,0.0,0.0,1.84,50
Tit-for-Tat,Random(p=0.4),0.15,0.0,0.0,0.0,2.34,50
Tit-for-Tat,Random(p=0.4),0.2,0.0,0.0,0.0,2.44,50
Tit-for-Tat,Random(p=0.4),0.25,0.0,0.0,0.0,2.96,50
Tit-for-Tat,Random(p=0.4),0.3,0.0,0.0,0.0,3.46,50
Tit-for-Tat,Random(p=0.4),0.35,0.0,0.0,0.0,3.56,50
Tit-for-Tat,Random(p=0.4),0.4,0.0,0.0,0.0,4.12,50
Tit-for-Tat,Random(p=0.4),0.45,0.0,0.0,0.0,4.56,50
Tit-for-Tat,Random(p=0.4),0.5,0.0,0.0,0.0,5.24,50
Tit-for-Tat,Random(p=0.4),0.55,0.0,0.0,0.0,5.88,50
Tit-for-Tat,Random(p=0.4),0.6,0.0,0.0,0.0,6.76,50
Tit-for-Tat,Random(p=0.4),0.65,0.0,0.0,0.0,7.88,50
Tit-for-Tat,Random(p=0.4),0.7,0.0,0.0,0.0,9.18,50
Tit-for-Tat,Random(p=0.4),0.75,0.0,0.0,0.0,11.2,50
Tit-for-Tat,Random(p=0.4),0.8,0.0,0.0,0.0,13.9,50
Tit-for-Tat,Random(p=0.4),0.85,0.0,0.0,0.0,17.58,50
Tit-for-Tat,Random(p=0.4),0.9,0.14,0.35050983275386566,0.14,18.6,50
Tit-for-Tat,Random(p=0.4),0.95,0.68,0.47121207149916117,0.68,8.64,50
Tit-for-Tat,Random(p=0.6),0.01,0.0,0.0,0.0,1.36,50
Tit-for-Tat,Random(p=0.6),0.02,0.0,0.0,0.0,1.82,50
Tit-for-Tat,Random(p=0.6),0.05,0.0,0.0,0.0,3.06,50
Tit-for-Tat,Random(p=0.6),0.1,0.0,0.0,0.0,3.88,50
Tit-for-Tat,Random(p=0.6),0.15,0.0,0.0,0.0,4.86,50
Tit-for-Tat,Random(p=0.6),0.2,0.0,0.0,0.0,5.9,50
Tit-for-Tat,Random(p=0.6),0.25,0.0,0.0,0.0,6.88,50
Tit-for-Tat,Random(p=0.6),0.3,0.0,0.0,0.0,8.12,50
Tit-for-Tat,Random(p=0.6),0.35,0.0,0.0,0.0,8.9,50
Tit-for-Tat,Random(p=0.6),0.4,0.0,0.0,0.0,10.04,50
Tit-for-Tat,Random(p=0.6),0.45,0.0,0.0,0.0,11.72,50
Tit-for-Tat,Random(p=0.6),0.5,0.0,0.0,0.0,13.86,50
Tit-for-Tat,Random(p=0.6),0.55,0.0,0.0,0.0,15.82,50
Tit-for-Tat,Random(p=0.6),0.6,0.0,0.0,0.0,18.1,50
Tit-for-Tat,Random(p=0.6),0.65,0.0,0.0,0.0,21.98,50
Tit-for-Tat,Random(p=0.6),0.7,0.0,0.0,0.0,26.02,50
Tit-for-Tat,Random(p=0.6),0.75,0.0,0.0,0.0,31.24,50
Tit-for-Tat,Random(p=0.6),0.8,0.06021484375,0.23984791202353584,0.06,35.38,50
Tit-for-Tat,Random(p=0.6),0.85,0.32,0.47121207149916117,0.32,28.92,50
Tit-for-Tat,Random(p=0.6),0.9,0.64,0.4848732213850611,0.64,18.42,50
Tit-for-Tat,Random(p=0.6),0.95,0.86177734375,0.3462100754312949,0.86,8.66,50
Tit-for-Tat,Random(p=0.8),0.01,0.35365234375,0.38369870880309487,0.4,26.74,50
Tit-for-Tat,Random(p=0.8),0.02,0.614375,0.35861445864059877,0.74,39.8,50
Tit-for-Tat,Random(p=0.8),0.05,0.88779296875,0.19548782887042504,0.96,47.14,50
Tit-for-Tat,Random(p=0.8),0.1,0.9928125,0.03408575147540648,1.0,39.86,50
Tit-for-Tat,Random(p=0.8),0.15,1.0,0.0,1.0,32.72,50
Tit-for-Tat,Random(p=0.8),0.2,1.0,0.0,1.0,27.74,50
Tit-for-Tat,Random(p=0.8),0.25,1.0,0.0,1.0,23.06,50
Tit-for-Tat,Random(p=0.8),0.3,1.0,0.0,1.0,19.78,50
Tit-for-Tat,Random(p=0.8),0.35,1.0,0.0,1.0,17.12,50
Tit-for-Tat,Random(p=0.8),0.4,1.0,0.0,1.0,15.36,50
Tit-for-Tat,Random(p=0.8),0.45,1.0,0.0,1.0,12.48,50
Tit-for-Tat,Random(p=0.8),0.5,1.0,0.0,1.0,11.04,50
Tit-for-Tat,Random(p=0.8),0.55,1.0,0.0,1.0,8.76,50
Tit-for-Tat,Random(p=0.8),0.6,1.0,0.0,1.0,8.0,50
Tit-for-Tat,Random(p=0.8),0.65,1.0,0.0,1.0,6.9,50
Tit-for-Tat,Random(p=0.8),0.7,1.0,0.0,1.0,6.04,50
Tit-for-Tat,Random(p=0.8),0.75,1.0,0.0,1.0,4.98,50
Tit-for-Tat,Random(p=0.8),0.8,1.0,0.0,1.0,4.42,50
Tit-for-Tat,Random(p=0.8),0.85,1.0,0.0,1.0,3.46,50
Tit-for-Tat,Random(p=0.8),0.9,1.0,0.0,1.0,2.94,50
Tit-for-Tat,Random(p=0.8),0.95,1.0,0.0,1.0,2.14,50
